"","English.Word","Emotion","Emotion.Intensity.Score","Spanish.Word","negativas","positivas","intensidad"
"7640","hoary","sadness",0.203,"canoso",-0.203,0,-0.203
"7641","chilly","sadness",0.203,"frío",-0.203,0,-0.203
"7642","sluggish","sadness",0.203,"lento",-0.203,0,-0.203
"7643","yucky","sadness",0.203,"asqueroso",-0.203,0,-0.203
"7644","fat","sadness",0.203,"grasa",-0.203,0,-0.203
"7645","lower","sadness",0.203,"más bajo",-0.203,0,-0.203
"7646","sprain","sadness",0.203,"esguince",-0.203,0,-0.203
"7647","chargeable","sadness",0.203,"cobrable",-0.203,0,-0.203
"7648","arid","sadness",0.203,"árido",-0.203,0,-0.203
"7649","wanting","sadness",0.202,"falto",-0.202,0,-0.202
"7650","progression","sadness",0.201,"progresión",-0.201,0,-0.201
"7651","closure","sadness",0.195,"cierre",-0.195,0,-0.195
"7652","unbeaten","sadness",0.193,"invicto",-0.193,0,-0.193
"7653","rack","sadness",0.188,"estante",-0.188,0,-0.188
"7654","halter","sadness",0.188,"cabestro",-0.188,0,-0.188
"7655","rumor","sadness",0.188,"rumor",-0.188,0,-0.188
"7656","tease","sadness",0.188,"fastidiar",-0.188,0,-0.188
"7657","invalid","sadness",0.188,"inválido",-0.188,0,-0.188
"7658","cataract","sadness",0.188,"catarata",-0.188,0,-0.188
"7659","meh","sadness",0.188,"bueno",-0.188,0,-0.188
"7660","heartfelt","sadness",0.188,"sentido",-0.188,0,-0.188
"7661","retirement","sadness",0.188,"jubilación",-0.188,0,-0.188
"7662","splitting","sadness",0.188,"terrible",-0.188,0,-0.188
"7663","interrupted","sadness",0.188,"interrumpido",-0.188,0,-0.188
"7664","oddity","sadness",0.188,"rareza",-0.188,0,-0.188
"7665","cold","sadness",0.188,"frío",-0.188,0,-0.188
"7666","veal","sadness",0.188,"ternera",-0.188,0,-0.188
"7667","concerned","sadness",0.184,"preocupado",-0.184,0,-0.184
"7668","sarcasm","sadness",0.181,"sarcasmo",-0.181,0,-0.181
"7669","strip","sadness",0.179,"banda",-0.179,0,-0.179
"7670","divided","sadness",0.172,"dividido",-0.172,0,-0.172
"7671","feeling","sadness",0.172,"sentimiento",-0.172,0,-0.172
"7672","overload","sadness",0.172,"sobrecarga",-0.172,0,-0.172
"7673","sap","sadness",0.172,"savia",-0.172,0,-0.172
"7674","memories","sadness",0.172,"recuerdos",-0.172,0,-0.172
"7675","esteem","sadness",0.172,"estima",-0.172,0,-0.172
"7676","cupping","sadness",0.172,"utilización de tazas",-0.172,0,-0.172
"7677","eschew","sadness",0.172,"evitar",-0.172,0,-0.172
"7678","destination","sadness",0.17,"destino",-0.17,0,-0.17
"7679","nosnow","sadness",0.169,"sin nieve",-0.169,0,-0.169
"7680","limited","sadness",0.167,"limitado",-0.167,0,-0.167
"7681","rain","sadness",0.163,"lluvia",-0.163,0,-0.163
"7682","willful","sadness",0.16,"deliberado",-0.16,0,-0.16
"7683","untitled","sadness",0.157,"intitulado",-0.157,0,-0.157
"7684","stint","sadness",0.156,"escatimar",-0.156,0,-0.156
"7685","cross","sadness",0.156,"cruz",-0.156,0,-0.156
"7686","weeds","sadness",0.156,"malas hierbas",-0.156,0,-0.156
"7687","pare","sadness",0.155,"cortar",-0.155,0,-0.155
"7688","snort","sadness",0.154,"bufido",-0.154,0,-0.154
"7689","procession","sadness",0.152,"procesión",-0.152,0,-0.152
"7690","inconsequential","sadness",0.152,"inconsecuente",-0.152,0,-0.152
"7691","tax","sadness",0.142,"impuesto",-0.142,0,-0.142
"7692","emo","sadness",0.141,"emo",-0.141,0,-0.141
"7693","tolerate","sadness",0.141,"tolerar",-0.141,0,-0.141
"7694","mug","sadness",0.141,"tazón",-0.141,0,-0.141
"7695","overpriced","sadness",0.141,"caro",-0.141,0,-0.141
"7696","weight","sadness",0.141,"peso",-0.141,0,-0.141
"7697","touchy","sadness",0.14,"quisquilloso",-0.14,0,-0.14
"7698","kennel","sadness",0.13,"perrera",-0.13,0,-0.13
"7699","grounded","sadness",0.13,"conectado a tierra",-0.13,0,-0.13
"7700","unpaid","sadness",0.125,"no pagado",-0.125,0,-0.125
"7701","socialist","sadness",0.125,"socialista",-0.125,0,-0.125
"7702","meek","sadness",0.125,"manso",-0.125,0,-0.125
"7703","clouds","sadness",0.125,"nubes",-0.125,0,-0.125
"7704","margin","sadness",0.125,"margen",-0.125,0,-0.125
"7705","theocratic","sadness",0.125,"teocrático",-0.125,0,-0.125
"7706","stillness","sadness",0.125,"quietud",-0.125,0,-0.125
"7707","sisterhood","sadness",0.125,"hermandad",-0.125,0,-0.125
"7708","terrific","sadness",0.125,"fantástico",-0.125,0,-0.125
"7709","commemorate","sadness",0.125,"conmemorar",-0.125,0,-0.125
"7710","late","sadness",0.125,"tarde",-0.125,0,-0.125
"7711","default","sadness",0.121,"defecto",-0.121,0,-0.121
"7712","lace","sadness",0.118,"cordón",-0.118,0,-0.118
"7713","unpublished","sadness",0.116,"inédito",-0.116,0,-0.116
"7714","interested","sadness",0.114,"interesado",-0.114,0,-0.114
"7715","fortress","sadness",0.11,"fortaleza",-0.11,0,-0.11
"7716","lush","sadness",0.109,"lozano",-0.109,0,-0.109
"7717","harry","sadness",0.109,"harry",-0.109,0,-0.109
"7718","ultimate","sadness",0.109,"último",-0.109,0,-0.109
"7719","priesthood","sadness",0.109,"sacerdocio",-0.109,0,-0.109
"7720","orchestra","sadness",0.109,"orquesta",-0.109,0,-0.109
"7721","rating","sadness",0.109,"clasificación",-0.109,0,-0.109
"7722","fleece","sadness",0.109,"lana",-0.109,0,-0.109
"7723","sanctify","sadness",0.108,"santificar",-0.108,0,-0.108
"7724","income","sadness",0.1,"ingreso",-0.1,0,-0.1
"7725","winning","sadness",0.094,"victorioso",-0.094,0,-0.094
"7726","boo","sadness",0.094,"abucheo",-0.094,0,-0.094
"7727","quiet","sadness",0.094,"tranquilo",-0.094,0,-0.094
"7728","sonnet","sadness",0.094,"soneto",-0.094,0,-0.094
"7729","vainly","sadness",0.091,"vanamente",-0.091,0,-0.091
"7730","hug","sadness",0.078,"abrazo",-0.078,0,-0.078
"7731","opera","sadness",0.078,"ópera",-0.078,0,-0.078
"7732","humble","sadness",0.078,"humilde",-0.078,0,-0.078
"7733","hut","sadness",0.078,"cabaña",-0.078,0,-0.078
"7734","ovation","sadness",0.078,"ovación",-0.078,0,-0.078
"7735","wet","sadness",0.078,"mojado",-0.078,0,-0.078
"7736","motivating","sadness",0.078,"motivador",-0.078,0,-0.078
"7737","treat","sadness",0.076,"tratar",-0.076,0,-0.076
"7738","hymn","sadness",0.064,"himno",-0.064,0,-0.064
"7739","honest","sadness",0.062,"honesto",-0.062,0,-0.062
"7740","relics","sadness",0.061,"reliquias",-0.061,0,-0.061
"7741","couch","sadness",0.06,"sofá",-0.06,0,-0.06
"7742","waffle","sadness",0.047,"gofre",-0.047,0,-0.047
"7743","shell","sadness",0.045,"caparazón",-0.045,0,-0.045
"7744","musical","sadness",0.045,"musical",-0.045,0,-0.045
"7745","savor","sadness",0.034,"saborear",-0.034,0,-0.034
"7746","napkin","sadness",0.031,"servilleta",-0.031,0,-0.031
"7747","vote","sadness",0.031,"votar",-0.031,0,-0.031
"7748","sing","sadness",0.017,"cantar",-0.017,0,-0.017
"7749","mother","sadness",0.016,"madre",-0.016,0,-0.016
"7750","music","sadness",0.016,"música",-0.016,0,-0.016
"7751","nutritious","sadness",0.015,"nutritivo",-0.015,0,-0.015
"7752","lovely","sadness",0.009,"hermoso",-0.009,0,-0.009
"7753","sweetheart","sadness",0,"cariño",0,0,0
"7754","romance","sadness",0,"romance",0,0,0
"7755","liquor","sadness",0,"espíritu",0,0,0
"7756","art","sadness",0,"arte",0,0,0
"7757","surprise","surprise",0.93,"sorpresa",0,0.93,0.93
"7758","explode","surprise",0.906,"explotar",0,0.906,0.906
"7759","flabbergast","surprise",0.906,"asombrar",0,0.906,0.906
"7760","explosion","surprise",0.898,"explosión",0,0.898,0.898
"7761","ambush","surprise",0.883,"emboscada",0,0.883,0.883
"7762","explosive","surprise",0.883,"explosivo",0,0.883,0.883
"7763","eruption","surprise",0.883,"erupción",0,0.883,0.883
"7764","surprisingly","surprise",0.875,"asombrosamente",0,0.875,0.875
"7765","startle","surprise",0.875,"asustar",0,0.875,0.875
"7766","shockingly","surprise",0.875,"espantosamente",0,0.875,0.875
"7767","frighten","surprise",0.875,"asustar",0,0.875,0.875
"7768","surprised","surprise",0.867,"sorprendido",0,0.867,0.867
"7769","frightened","surprise",0.867,"atemorizado",0,0.867,0.867
"7770","surprising","surprise",0.867,"sorprendente",0,0.867,0.867
"7771","outburst","surprise",0.859,"explosión",0,0.859,0.859
"7772","thrilling","surprise",0.859,"emocionante",0,0.859,0.859
"7773","miracle","surprise",0.859,"milagro",0,0.859,0.859
"7774","blast","surprise",0.852,"explosión",0,0.852,0.852
"7775","astonishingly","surprise",0.852,"asombrosamente",0,0.852,0.852
"7776","alarm","surprise",0.852,"alarma",0,0.852,0.852
"7777","shock","surprise",0.844,"choque",0,0.844,0.844
"7778","thunderstruck","surprise",0.844,"atónito",0,0.844,0.844
"7779","jolt","surprise",0.844,"sacudida",0,0.844,0.844
"7780","dazzle","surprise",0.836,"deslumbrar",0,0.836,0.836
"7781","bang","surprise",0.836,"estallido",0,0.836,0.836
"7782","catastrophe","surprise",0.836,"catástrofe",0,0.836,0.836
"7783","fright","surprise",0.836,"susto",0,0.836,0.836
"7784","unexpectedly","surprise",0.836,"inesperadamente",0,0.836,0.836
"7785","startling","surprise",0.828,"alarmante",0,0.828,0.828
"7786","suddenly","surprise",0.828,"de repente",0,0.828,0.828
"7787","emergency","surprise",0.828,"emergencia",0,0.828,0.828
"7788","bewilderment","surprise",0.828,"desconcierto",0,0.828,0.828
"7789","stunned","surprise",0.82,"aturdido",0,0.82,0.82
"7790","astound","surprise",0.82,"asombrar",0,0.82,0.82
"7791","jackpot","surprise",0.812,"bote",0,0.812,0.812
"7792","earthquake","surprise",0.812,"terremoto",0,0.812,0.812
"7793","disaster","surprise",0.812,"desastre",0,0.812,0.812
"7794","astonishment","surprise",0.805,"asombro",0,0.805,0.805
"7795","climax","surprise",0.805,"clímax",0,0.805,0.805
"7796","aghast","surprise",0.805,"espantado",0,0.805,0.805
"7797","astonish","surprise",0.805,"asombrar",0,0.805,0.805
"7798","scare","surprise",0.797,"susto",0,0.797,0.797
"7799","awestruck","surprise",0.797,"atemorizado",0,0.797,0.797
"7800","erupt","surprise",0.789,"estallar",0,0.789,0.789
"7801","bomb","surprise",0.789,"bomba",0,0.789,0.789
"7802","exclaim","surprise",0.789,"exclamar",0,0.789,0.789
"7803","amazement","surprise",0.781,"asombro",0,0.781,0.781
"7804","abduction","surprise",0.773,"secuestro",0,0.773,0.773
"7805","alarming","surprise",0.773,"alarmante",0,0.773,0.773
"7806","detonate","surprise",0.773,"detonar",0,0.773,0.773
"7807","raid","surprise",0.773,"redada",0,0.773,0.773
"7808","miraculous","surprise",0.773,"milagroso",0,0.773,0.773
"7809","invade","surprise",0.773,"invadir",0,0.773,0.773
"7810","kidnap","surprise",0.766,"secuestrar",0,0.766,0.766
"7811","unpredictable","surprise",0.758,"impredecible",0,0.758,0.758
"7812","stupefy","surprise",0.758,"dejar estupefacto",0,0.758,0.758
"7813","dumfound","surprise",0.758,"estupefacto",0,0.758,0.758
"7814","overwhelming","surprise",0.758,"agobiante",0,0.758,0.758
"7815","erratic","surprise",0.75,"errático",0,0.75,0.75
"7816","unimaginable","surprise",0.75,"no imaginable",0,0.75,0.75
"7817","accident","surprise",0.75,"accidente",0,0.75,0.75
"7818","outrageous","surprise",0.75,"indignante",0,0.75,0.75
"7819","horror","surprise",0.742,"horror",0,0.742,0.742
"7820","amaze","surprise",0.742,"asombro",0,0.742,0.742
"7821","blitz","surprise",0.742,"bombardeo aéreo",0,0.742,0.742
"7822","bewilder","surprise",0.742,"confundir",0,0.742,0.742
"7823","flinch","surprise",0.742,"retroceder",0,0.742,0.742
"7824","petrify","surprise",0.742,"petrificar",0,0.742,0.742
"7825","wreck","surprise",0.742,"naufragio",0,0.742,0.742
"7826","slaughter","surprise",0.742,"sacrificio",0,0.742,0.742
"7827","frenetic","surprise",0.734,"frenético",0,0.734,0.734
"7828","crash","surprise",0.734,"choque",0,0.734,0.734
"7829","frantic","surprise",0.734,"frenético",0,0.734,0.734
"7830","stupefaction","surprise",0.734,"estupefacción",0,0.734,0.734
"7831","excitement","surprise",0.734,"excitación",0,0.734,0.734
"7832","riotous","surprise",0.727,"desenfrenado",0,0.727,0.727
"7833","outcry","surprise",0.727,"grito",0,0.727,0.727
"7834","vanished","surprise",0.727,"desapareció",0,0.727,0.727
"7835","moonstruck","surprise",0.727,"lunático",0,0.727,0.727
"7836","sudden","surprise",0.727,"repentino",0,0.727,0.727
"7837","awe","surprise",0.719,"temor",0,0.719,0.719
"7838","scream","surprise",0.719,"grito",0,0.719,0.719
"7839","breathless","surprise",0.719,"jadeante",0,0.719,0.719
"7840","sabotage","surprise",0.719,"sabotaje",0,0.719,0.719
"7841","shriek","surprise",0.719,"grito",0,0.719,0.719
"7842","unanticipated","surprise",0.719,"inesperado",0,0.719,0.719
"7843","bewildered","surprise",0.719,"desconcertado",0,0.719,0.719
"7844","manslaughter","surprise",0.719,"homicidio involuntario",0,0.719,0.719
"7845","amazedness","surprise",0.719,"asombro",0,0.719,0.719
"7846","rupture","surprise",0.719,"ruptura",0,0.719,0.719
"7847","unexpected","surprise",0.711,"inesperado",0,0.711,0.711
"7848","electrify","surprise",0.711,"electrizar",0,0.711,0.711
"7849","uncontrollable","surprise",0.711,"incontrolable",0,0.711,0.711
"7850","shot","surprise",0.711,"disparo",0,0.711,0.711
"7851","avalanche","surprise",0.711,"avalancha",0,0.711,0.711
"7852","gasp","surprise",0.711,"jadear",0,0.711,0.711
"7853","stun","surprise",0.711,"aturdir",0,0.711,0.711
"7854","slam","surprise",0.703,"golpe",0,0.703,0.703
"7855","abrupt","surprise",0.703,"abrupto",0,0.703,0.703
"7856","intruder","surprise",0.703,"intruso",0,0.703,0.703
"7857","unforeseen","surprise",0.703,"imprevisto",0,0.703,0.703
"7858","suspense","surprise",0.703,"suspenso",0,0.703,0.703
"7859","devastation","surprise",0.703,"devastación",0,0.703,0.703
"7860","surge","surprise",0.703,"sobretensión",0,0.703,0.703
"7861","excite","surprise",0.695,"excitar",0,0.695,0.695
"7862","dumfounder","surprise",0.695,"estupefacto",0,0.695,0.695
"7863","yell","surprise",0.695,"gritar",0,0.695,0.695
"7864","unprecedented","surprise",0.695,"sin precedentes",0,0.695,0.695
"7865","strike","surprise",0.695,"huelga",0,0.695,0.695
"7866","volatility","surprise",0.695,"volatilidad",0,0.695,0.695
"7867","urgent","surprise",0.695,"urgente",0,0.695,0.695
"7868","stab","surprise",0.695,"puñalada",0,0.695,0.695
"7869","disturbance","surprise",0.688,"disturbio",0,0.688,0.688
"7870","carnage","surprise",0.688,"carnicería",0,0.688,0.688
"7871","incredible","surprise",0.688,"increíble",0,0.688,0.688
"7872","spectacular","surprise",0.688,"espectacular",0,0.688,0.688
"7873","thrill","surprise",0.68,"emoción",0,0.68,0.68
"7874","recklessness","surprise",0.68,"imprudencia",0,0.68,0.68
"7875","clamor","surprise",0.68,"clamor",0,0.68,0.68
"7876","monstrous","surprise",0.68,"monstruoso",0,0.68,0.68
"7877","slap","surprise",0.68,"bofetada",0,0.68,0.68
"7878","inexplicable","surprise",0.672,"inexplicable",0,0.672,0.672
"7879","terrorist","surprise",0.672,"terrorista",0,0.672,0.672
"7880","exciting","surprise",0.672,"emocionante",0,0.672,0.672
"7881","accidental","surprise",0.672,"accidental",0,0.672,0.672
"7882","accidentally","surprise",0.672,"accidentalmente",0,0.672,0.672
"7883","striking","surprise",0.672,"sorprendentes",0,0.672,0.672
"7884","captivate","surprise",0.672,"cautivar",0,0.672,0.672
"7885","exhilaration","surprise",0.672,"regocijo",0,0.672,0.672
"7886","topple","surprise",0.664,"derrocar",0,0.664,0.664
"7887","dire","surprise",0.664,"terrible",0,0.664,0.664
"7888","revolution","surprise",0.664,"revolución",0,0.664,0.664
"7889","volcano","surprise",0.664,"volcán",0,0.664,0.664
"7890","freakish","surprise",0.664,"monstruoso",0,0.664,0.664
"7891","revolt","surprise",0.656,"revuelta",0,0.656,0.656
"7892","bloodshed","surprise",0.656,"matanza",0,0.656,0.656
"7893","sneak","surprise",0.656,"furtivo",0,0.656,0.656
"7894","unspeakable","surprise",0.656,"indecible",0,0.656,0.656
"7895","incendiary","surprise",0.656,"incendiario",0,0.656,0.656
"7896","epidemic","surprise",0.648,"epidemia",0,0.648,0.648
"7897","violent","surprise",0.648,"violento",0,0.648,0.648
"7898","disruption","surprise",0.648,"ruptura",0,0.648,0.648
"7899","amazingly","surprise",0.648,"asombrosamente",0,0.648,0.648
"7900","mutiny","surprise",0.648,"motín",0,0.648,0.648
"7901","spellbound","surprise",0.648,"hechizado",0,0.648,0.648
"7902","cyclone","surprise",0.648,"ciclón",0,0.648,0.648
"7903","unsuspecting","surprise",0.648,"nada suspicaz",0,0.648,0.648
"7904","attacking","surprise",0.648,"agresor",0,0.648,0.648
"7905","unintended","surprise",0.648,"involuntario",0,0.648,0.648
"7906","shout","surprise",0.641,"grito",0,0.641,0.641
"7907","indescribable","surprise",0.641,"indescriptible",0,0.641,0.641
"7908","tumult","surprise",0.641,"tumulto",0,0.641,0.641
"7909","improvisation","surprise",0.641,"improvisación",0,0.641,0.641
"7910","wildfire","surprise",0.641,"incendio forestal",0,0.641,0.641
"7911","excitation","surprise",0.641,"excitación",0,0.641,0.641
"7912","screech","surprise",0.641,"chillido",0,0.641,0.641
"7913","enthusiasm","surprise",0.641,"entusiasmo",0,0.641,0.641
"7914","uncertain","surprise",0.633,"incierto",0,0.633,0.633
"7915","plunder","surprise",0.633,"saquear",0,0.633,0.633
"7916","gape","surprise",0.633,"mirar boquiabierto",0,0.633,0.633
"7917","treachery","surprise",0.633,"traición",0,0.633,0.633
"7918","agape","surprise",0.633,"ágape",0,0.633,0.633
"7919","anomaly","surprise",0.633,"anomalía",0,0.633,0.633
"7920","presto","surprise",0.633,"presto",0,0.633,0.633
"7921","apparition","surprise",0.633,"aparición",0,0.633,0.633
"7922","wonderment","surprise",0.625,"admiración",0,0.625,0.625
"7923","slaughtering","surprise",0.625,"matanza",0,0.625,0.625
"7924","trick","surprise",0.625,"truco",0,0.625,0.625
"7925","mystery","surprise",0.625,"misterio",0,0.625,0.625
"7926","murderous","surprise",0.625,"asesino",0,0.625,0.625
"7927","distress","surprise",0.625,"angustia",0,0.625,0.625
"7928","sorcery","surprise",0.625,"brujería",0,0.625,0.625
"7929","excited","surprise",0.625,"entusiasmado",0,0.625,0.625
"7930","tempest","surprise",0.625,"tempestad",0,0.625,0.625
"7931","urgency","surprise",0.625,"urgencia",0,0.625,0.625
"7932","inimaginable","surprise",0.617,"inimaginable",0,0.617,0.617
"7933","intrusive","surprise",0.617,"intruso",0,0.617,0.617
"7934","quickness","surprise",0.617,"rapidez",0,0.617,0.617
"7935","intense","surprise",0.617,"intenso",0,0.617,0.617
"7936","trickery","surprise",0.617,"astucia",0,0.617,0.617
"7937","vanish","surprise",0.617,"desaparecer",0,0.617,0.617
"7938","prank","surprise",0.617,"broma",0,0.617,0.617
"7939","murder","surprise",0.617,"asesinato",0,0.617,0.617
"7940","thief","surprise",0.609,"ladrón",0,0.609,0.609
"7941","blindfold","surprise",0.609,"venda",0,0.609,0.609
"7942","unstable","surprise",0.609,"inestable",0,0.609,0.609
"7943","strangle","surprise",0.609,"estrangular",0,0.609,0.609
"7944","coup","surprise",0.609,"golpe",0,0.609,0.609
"7945","magical","surprise",0.609,"mágico",0,0.609,0.609
"7946","shatter","surprise",0.609,"romper",0,0.609,0.609
"7947","splash","surprise",0.609,"chapoteo",0,0.609,0.609
"7948","stupor","surprise",0.602,"estupor",0,0.602,0.602
"7949","inconceivable","surprise",0.602,"inconcebible",0,0.602,0.602
"7950","betray","surprise",0.602,"traicionar",0,0.602,0.602
"7951","defy","surprise",0.602,"desafiar",0,0.602,0.602
"7952","jubilee","surprise",0.602,"aniversario",0,0.602,0.602
"7953","assail","surprise",0.602,"atacar",0,0.602,0.602
"7954","deluge","surprise",0.602,"diluvio",0,0.602,0.602
"7955","tackle","surprise",0.602,"abordar",0,0.602,0.602
"7956","monstrosity","surprise",0.594,"monstruosidad",0,0.594,0.594
"7957","lightning","surprise",0.594,"relámpago",0,0.594,0.594
"7958","stupendous","surprise",0.594,"estupendo",0,0.594,0.594
"7959","shrill","surprise",0.594,"estridente",0,0.594,0.594
"7960","mishap","surprise",0.594,"percance",0,0.594,0.594
"7961","alerts","surprise",0.594,"alertas",0,0.594,0.594
"7962","mysterious","surprise",0.586,"misterioso",0,0.586,0.586
"7963","randomly","surprise",0.586,"al azar",0,0.586,0.586
"7964","wild","surprise",0.586,"salvaje",0,0.586,0.586
"7965","deceit","surprise",0.586,"engaño",0,0.586,0.586
"7966","bonus","surprise",0.586,"prima",0,0.586,0.586
"7967","pitfall","surprise",0.586,"trampa",0,0.586,0.586
"7968","uncanny","surprise",0.586,"misterioso",0,0.586,0.586
"7969","wondrous","surprise",0.586,"maravilloso",0,0.586,0.586
"7970","premature","surprise",0.578,"prematuro",0,0.578,0.578
